Name	Length	GC content	Quality Mean	Quality Median	Quality Stddev
@SRR034130.79 FI5LW4G02S43E0 length=473	444	0.355855855855856	20.7004504504505	17.5	9.22445957355637
@SRR034130.80 FI5LW4G02S3B8Q length=473	471	0.341825902335456	32.9065817409766	36	8.9352147691869
@SRR034130.82 FI5LW4G02Q4S17 length=168	63	0.46031746031746	33.8571428571429	37	6.04247637457749
@SRR034130.83 FI5LW4G02Q9R7T length=146	119	0.550847457627119	22.4201680672269	21	8.99764168567061
@SRR034130.84 FI5LW4G02RJ4FZ length=455	454	0.451541850220264	36.5881057268723	40	6.05821205217765
@SRR034130.85 FI5LW4G02QOFLS length=432	420	0.328571428571429	28.9880952380952	31	10.2453133212496
@SRR034130.87 FI5LW4G02SM3GR length=385	384	0.438829787234043	20.6770833333333	19	9.92609219951893
@SRR034130.88 FI5LW4G02POV8Y length=433	430	0.416279069767442	35.4581395348837	40	7.05997393492614
@SRR034130.89 FI5LW4G02PUUOK length=428	426	0.457746478873239	35.2816901408451	40	7.58670620355468
@SRR034130.90 FI5LW4G02P0T6I length=374	370	0.5858310626703	28.7864864864865	32.5	9.75973316314571
@SRR034130.91 FI5LW4G02T0PG5 length=384	378	0.312169312169312	26.0846560846561	26.5	8.0826780440747
@SRR034130.92 FI5LW4G02SHG7X length=456	453	0.509933774834437	34.1898454746137	38	7.38146346276774
@SRR034130.93 FI5LW4G02TYVBN length=483	356	0.528735632183908	21.4438202247191	18	10.5731358233696
@SRR034130.94 FI5LW4G02PXN6I length=395	393	0.422391857506361	36.5750636132315	40	6.73061002318574
@SRR034130.97 FI5LW4G02SUALY length=439	436	0.376146788990826	31.3807339449541	35	9.58600490479737
@SRR034130.98 FI5LW4G02T0SJ3 length=441	422	0.492890995260663	21.0165876777251	17	10.1123010021855
@SRR034130.99 FI5LW4G02R3VMF length=507	457	0.542857142857143	24.9628008752735	23	10.5313199984534
@SRR034130.100 FI5LW4G02R79N4 length=439	433	0.306264501160093	20.9145496535797	19	9.07757696515389
@SRR034130.101 FI5LW4G02SRT1B length=159	155	0.580645161290323	33.8387096774194	39	7.48633722707595
@SRR034130.102 FI5LW4G02R08QN length=370	365	0.282191780821918	22.6356164383562	21	8.85266101831667
@SRR034130.103 FI5LW4G02T1UA0 length=501	501	0.540918163672655	35.1636726546906	39	7.1302985691085
@SRR034130.104 FI5LW4G02QZ062 length=404	399	0.323308270676692	26.1679197994987	26	10.1317637465876
@SRR034130.106 FI5LW4G02SS2FF length=539	496	0.421370967741935	22.75	20	9.54002731715802
@SRR034130.107 FI5LW4G02T2ZLE length=488	450	0.546666666666667	20.7333333333333	19	7.88842008847175
@SRR034130.108 FI5LW4G02SDFQJ length=405	403	0.468982630272953	32.8387096774194	35	7.47209004724981
@SRR034130.109 FI5LW4G02TLRT0 length=466	464	0.387931034482759	34.8900862068966	40	7.4386467330647
@SRR034130.110 FI5LW4G02RPJ46 length=257	236	0.343220338983051	32.8516949152542	35	8.06985705323946
@SRR034130.114 FI5LW4G02PUYUX length=819	420	0.480952380952381	20.75	16	10.9436340623966
@SRR034130.116 FI5LW4G02RXZX7 length=462	454	0.348017621145374	35.8832599118943	40	6.62472670523483
@SRR034130.117 FI5LW4G02P7RH6 length=437	429	0.508158508158508	37.8508158508158	40	4.8814095689218
@SRR034130.119 FI5LW4G02TKPT3 length=446	352	0.559077809798271	20.1448863636364	16	10.1826077623441
@SRR034130.120 FI5LW4G02S7ZPD length=376	370	0.516216216216216	32.5702702702703	35	7.8565514706369
@SRR034130.121 FI5LW4G02RPGY5 length=422	421	0.503562945368171	34.8408551068884	40	7.80420175170639
@SRR034130.122 FI5LW4G02POW8H length=435	423	0.453900709219858	28.7565011820331	29	9.44827771132425
@SRR034130.124 FI5LW4G02TZDS7 length=447	430	0.4	32.1837209302326	37	9.50505767055307
@SRR034130.125 FI5LW4G02TLB1L length=474	467	0.532188841201717	33.8029978586724	40	8.68769982979461
@SRR034130.127 FI5LW4G02SN2EH length=500	496	0.421370967741935	28.883064516129	29	9.27897784142668
@SRR034130.128 FI5LW4G02TDL0V length=462	460	0.341304347826087	25.1369565217391	25	8.97204223771358
@SRR034130.129 FI5LW4G02QRRXM length=445	441	0.399092970521542	35.9886621315193	40	6.95128230659925
@SRR034130.130 FI5LW4G02P3J80 length=238	217	0.626728110599078	23.1013824884793	19	10.5973812246525
@SRR034130.131 FI5LW4G02PV6EI length=565	410	0.613691931540342	20.4487804878049	17	9.64649300834297
@SRR034130.132 FI5LW4G02TO693 length=419	416	0.362980769230769	35.6778846153846	40	7.05278489615794
@SRR034130.133 FI5LW4G02PQ8W5 length=397	394	0.525380710659898	37.256345177665	40	5.24491978535892
