Name	Length	GC content	Quality Mean	Quality Median	Quality Stddev
@SRR034130.2293 FI5LW4G02QLMIM length=541	514	0.498054474708171	36.636186770428	40	6.16203665700877
@SRR034130.2294 FI5LW4G02TTXXA length=376	361	0.50415512465374	38.2714681440443	40	4.43953079411544
@SRR034130.2295 FI5LW4G02TIMAV length=487	286	0.325174825174825	27.3076923076923	29	9.72660000402641
@SRR034130.2299 FI5LW4G02Q4UC4 length=461	449	0.363028953229399	33.837416481069	39	8.52505909634916
@SRR034130.2300 FI5LW4G02Q1PC2 length=467	407	0.331695331695332	33.4471744471744	36	8.21008244899202
@SRR034130.2301 FI5LW4G02Q4BJM length=446	442	0.375565610859729	36.7488687782805	40	6.09916622575648
@SRR034130.2303 FI5LW4G02R1BSH length=348	330	0.439393939393939	33.169696969697	36	7.6298280782491
@SRR034130.2304 FI5LW4G02R4NXK length=415	395	0.531645569620253	37.7848101265823	40	5.09770249353447
@SRR034130.2305 FI5LW4G02P0OZY length=488	423	0.494089834515366	32.8274231678487	36	8.4671657286782
@SRR034130.2306 FI5LW4G02QYBGU length=402	265	0.384905660377359	24.7698113207547	24	8.19898332818042
@SRR034130.2307 FI5LW4G02S28WG length=404	318	0.358490566037736	35.1069182389937	39	7.0537290806226
@SRR034130.2309 FI5LW4G02P474Y length=464	418	0.514354066985646	24.3014354066986	25	7.24957935416701
@SRR034130.2310 FI5LW4G02QN3D2 length=428	423	0.281323877068558	36.160756501182	40	7.33023805532105
@SRR034130.2311 FI5LW4G02SM1PH length=464	409	0.32518337408313	31.40097799511	36	9.62230858841023
@SRR034130.2312 FI5LW4G02P6B71 length=437	413	0.525423728813559	35.6077481840194	39	6.51630799740295
@SRR034130.2313 FI5LW4G02QB5AT length=477	448	0.348214285714286	33.390625	39	8.76930795585424
@SRR034130.2314 FI5LW4G02RB9J0 length=433	365	0.427397260273973	32.2383561643836	33	7.84258994660569
@SRR034130.2315 FI5LW4G02P8PJU length=376	357	0.540616246498599	32.2212885154062	36	8.56887466017598
@SRR034130.2316 FI5LW4G02TR6OS length=477	423	0.548463356973995	36.0520094562648	40	6.90333661203459
@SRR034130.2321 FI5LW4G02PLW27 length=476	372	0.567204301075269	37.7311827956989	40	5.03066560614887
@SRR034130.2324 FI5LW4G02R8FZF length=478	452	0.422566371681416	35.0088495575221	40	8.26822579973003
@SRR034130.2327 FI5LW4G02PRLEL length=581	273	0.621513944223108	20.4249084249084	17	12.0700636333412
@SRR034130.2328 FI5LW4G02SIF0F length=457	423	0.550827423167849	33.9219858156028	40	8.75555687218
@SRR034130.2329 FI5LW4G02QJG4T length=419	400	0.5525	32.92	38	8.34131547537014
@SRR034130.2330 FI5LW4G02SZNMI length=399	376	0.5	37.9707446808511	40	4.49790416127018
@SRR034130.2331 FI5LW4G02PQE0X length=515	419	0.37708830548926	32.6133651551313	38	9.40163952350753
@SRR034130.2332 FI5LW4G02QD2DE length=506	498	0.479919678714859	35.7208835341365	40	6.5188478958961
@SRR034130.2333 FI5LW4G02Q5CO8 length=817	298	0.422818791946309	23.4563758389262	19	11.5110739955779
@SRR034130.2335 FI5LW4G02TKWI0 length=517	275	0.490909090909091	29.3963636363636	30	7.71428581961429
@SRR034130.2336 FI5LW4G02P5NLF length=418	405	0.37037037037037	36.8987654320988	40	5.85316394568269
@SRR034130.2337 FI5LW4G02P89L7 length=436	414	0.550724637681159	33.8478260869565	36	7.4280101134631
@SRR034130.2338 FI5LW4G02RD56Y length=458	458	0.482532751091703	37.2445414847162	40	5.58103449813663
@SRR034130.2340 FI5LW4G02R4T8Q length=377	361	0.481994459833795	37.1135734072022	40	4.75287734205545
@SRR034130.2343 FI5LW4G02Q4I3X length=455	292	0.472602739726027	25.9075342465753	28	8.13090988865206
@SRR034130.2344 FI5LW4G02TE6WG length=391	385	0.348051948051948	31.6285714285714	34	8.7037297013571
@SRR034130.2345 FI5LW4G02TW6QF length=449	370	0.510810810810811	37.9459459459459	40	4.2275772014666
@SRR034130.2346 FI5LW4G02S34OI length=521	285	0.485915492957746	28.6210526315789	32	7.96848406691542
@SRR034130.2347 FI5LW4G02PPDGJ length=484	396	0.525252525252525	23.9873737373737	23	9.45059597192281
@SRR034130.2351 FI5LW4G02PTI5B length=547	419	0.384248210023866	34.1408114558473	38	7.74113045849061
@SRR034130.2352 FI5LW4G02QMHPT length=413	397	0.521410579345088	38.8513853904282	40	3.17909512332036
@SRR034130.2353 FI5LW4G02P9BQX length=357	344	0.587209302325581	36.6802325581395	40	5.872509851624
@SRR034130.2354 FI5LW4G02PLGXX length=557	417	0.290167865707434	31.3165467625899	33	8.89282011428025
@SRR034130.2355 FI5LW4G02P3JFZ length=473	231	0.354978354978355	27.982683982684	28	7.52443287937507
@SRR034130.2357 FI5LW4G02T3IKO length=433	420	0.435714285714286	37.302380952381	40	6.00528757050061
@SRR034130.2359 FI5LW4G02QYL5M length=389	364	0.274725274725275	36.6648351648352	40	6.91010955212297
@SRR034130.2363 FI5LW4G02PW4JH length=390	348	0.454022988505747	24.5258620689655	24	9.32085252334251
@SRR034130.2365 FI5LW4G02Q7BK4 length=386	366	0.366120218579235	35.7486338797814	40	6.80227083697505
@SRR034130.2366 FI5LW4G02PHR0K length=478	462	0.393939393939394	36.2619047619048	40	6.61315810626173
@SRR034130.2367 FI5LW4G02T0L8E length=467	375	0.261333333333333	32.896	36	8.30677579233791
@SRR034130.2370 FI5LW4G02PH0XK length=479	369	0.37940379403794	27.289972899729	28	9.10893805253477
@SRR034130.2372 FI5LW4G02QIZWU length=530	498	0.622489959839357	33.9036144578313	38	8.16694193880075
@SRR034130.2373 FI5LW4G02QS2UL length=426	403	0.305210918114144	30.1563275434243	33	10.3032564244114
@SRR034130.2374 FI5LW4G02QKUNO length=419	407	0.373464373464373	33.3439803439803	38	8.32318897768359
@SRR034130.2377 FI5LW4G02TV8J8 length=422	397	0.44080604534005	36.27959697733	40	6.35362871255163
@SRR034130.2378 FI5LW4G02TRKVE length=479	252	0.523809523809524	30.8571428571429	32	7.89342788377793
@SRR034130.2379 FI5LW4G02SEEL2 length=376	276	0.543478260869565	31.6811594202899	35	8.69857711018103
@SRR034130.2380 FI5LW4G02P44SH length=443	423	0.482269503546099	37.9929078014184	40	3.63402128763268
@SRR034130.2382 FI5LW4G02QVUEJ length=472	423	0.581560283687943	34.822695035461	38	6.60204300701623
@SRR034130.2386 FI5LW4G02RELCH length=383	358	0.391061452513966	35.7458100558659	40	7.02134973798428
@SRR034130.2387 FI5LW4G02QOY0F length=332	306	0.562091503267974	37.6862745098039	40	4.53687346410668
@SRR034130.2389 FI5LW4G02QJGA1 length=460	437	0.455377574370709	35.5537757437071	40	7.30966217890931
@SRR034130.2391 FI5LW4G02S79B4 length=480	417	0.47242206235012	34.8393285371703	40	8.64723096685914
@SRR034130.2393 FI5LW4G02Q1ABH length=517	303	0.346534653465347	21.0990099009901	19	8.76156373123302
@SRR034130.2395 FI5LW4G02QDJL2 length=434	421	0.491686460807601	37.1068883610451	40	5.92335772372576
@SRR034130.2396 FI5LW4G02S0VK7 length=432	404	0.420792079207921	36.3193069306931	40	6.39164494295292
@SRR034130.2399 FI5LW4G02TWA5S length=458	354	0.485875706214689	24.8079096045198	24	8.1043019830231
@SRR034130.2400 FI5LW4G02S2JSJ length=494	351	0.507122507122507	33.3276353276353	36	7.69142786991223
@SRR034130.2401 FI5LW4G02T4HGD length=382	378	0.386243386243386	36.0820105820106	39	6.26481430962684
@SRR034130.2403 FI5LW4G02SZNI3 length=412	397	0.385390428211587	37.1410579345088	40	5.30344388673685
@SRR034130.2404 FI5LW4G02PVKVA length=562	279	0.255395683453237	27.7741935483871	30	9.38289699889649
@SRR034130.2405 FI5LW4G02P3CWY length=421	404	0.410891089108911	36.2450495049505	40	6.05859316295198
@SRR034130.2406 FI5LW4G02RDC40 length=382	300	0.306666666666667	31.8566666666667	37.5	9.52392457726332
@SRR034130.2407 FI5LW4G02R2233 length=520	423	0.51063829787234	34.1583924349882	39	8.11621566072003
@SRR034130.2409 FI5LW4G02Q0GG0 length=467	267	0.580524344569288	25.7602996254682	25	10.3594530540497
@SRR034130.2410 FI5LW4G02QGCTY length=421	249	0.389558232931727	31.3293172690763	35	7.66038089255983
@SRR034130.2412 FI5LW4G02TFY8H length=462	370	0.448648648648649	36.8513513513514	40	6.02227669549357
@SRR034130.2414 FI5LW4G02QVJQV length=488	453	0.58719646799117	35.2406181015453	40	7.33562838923107
@SRR034130.2416 FI5LW4G02P18OF length=532	406	0.524630541871921	36	40	6.06914886135071
@SRR034130.2420 FI5LW4G02Q7G71 length=488	456	0.550438596491228	36.5789473684211	40	5.99801393773171
@SRR034130.2421 FI5LW4G02P35TJ length=383	364	0.428571428571429	38.0274725274725	40	4.8183891535508
@SRR034130.2423 FI5LW4G02TZW1P length=412	390	0.333333333333333	36.1974358974359	40	5.9926684933081
@SRR034130.2428 FI5LW4G02TW0P5 length=381	356	0.491573033707865	31.3539325842697	33	8.54077288028579
@SRR034130.2429 FI5LW4G02RG1TZ length=388	385	0.444155844155844	36.3662337662338	40	6.55969405071312
@SRR034130.2431 FI5LW4G02P90UE length=444	422	0.381516587677725	36.4075829383886	40	6.41552002816781
@SRR034130.2435 FI5LW4G02S9A1L length=512	222	0.31981981981982	30.6801801801802	35	8.90632313710837
@SRR034130.2436 FI5LW4G02Q64JI length=473	426	0.403755868544601	37.0962441314554	40	5.70923998045075
@SRR034130.2437 FI5LW4G02PXUWJ length=553	469	0.364605543710021	31.9658848614073	34	9.12255753024873
@SRR034130.2438 FI5LW4G02QNE6U length=542	422	0.37914691943128	34.7630331753555	39	7.57673387688765
@SRR034130.2439 FI5LW4G02SQFX2 length=379	374	0.483957219251337	37.4679144385027	40	5.38967212471803
@SRR034130.2442 FI5LW4G02RWWP9 length=406	383	0.370757180156658	30.3159268929504	33	9.23525750978976
@SRR034130.2443 FI5LW4G02QFLGW length=379	364	0.524725274725275	33.3104395604396	40	9.25368221396206
@SRR034130.2444 FI5LW4G02PY6ZI length=350	328	0.554878048780488	36.0121951219512	40	7.13734872684957
@SRR034130.2445 FI5LW4G02TLLQ1 length=421	399	0.423558897243108	34.6766917293233	38	6.39513265625995
@SRR034130.2446 FI5LW4G02QQP64 length=434	412	0.450121654501217	31.3009708737864	34.5	9.28891231518252
@SRR034130.2452 FI5LW4G02QNGOG length=441	422	0.466824644549763	36.2037914691943	40	6.81385934528402
@SRR034130.2453 FI5LW4G02PRLAG length=508	415	0.51566265060241	36.2265060240964	40	6.17864258847157
@SRR034130.2454 FI5LW4G02SAMYI length=509	423	0.475177304964539	32.9314420803783	36	8.19707088771503
@SRR034130.2456 FI5LW4G02T1EL2 length=470	357	0.613445378151261	33.8823529411765	37	7.711996131726
@SRR034130.2457 FI5LW4G02PZQ8Z length=455	436	0.594036697247706	37.7752293577982	40	4.10325704021558
@SRR034130.2458 FI5LW4G02TX8UN length=480	290	0.406896551724138	34.7241379310345	37	4.57537074130125
@SRR034130.2459 FI5LW4G02RHMAT length=434	416	0.384615384615385	33.2596153846154	37	8.59138845090624
@SRR034130.2461 FI5LW4G02QHLGY length=493	265	0.350943396226415	25.7018867924528	25	8.52524083384242
@SRR034130.2462 FI5LW4G02S3FDV length=452	423	0.631205673758865	38.354609929078	40	3.79536026009155
@SRR034130.2464 FI5LW4G02PLPU3 length=509	381	0.220472440944882	32.1338582677165	36	9.11305789980083
@SRR034130.2465 FI5LW4G02Q9RFN length=421	407	0.425061425061425	37.2530712530713	40	5.87365615296681
@SRR034130.2468 FI5LW4G02TON8G length=417	396	0.51010101010101	33.3333333333333	36	7.92528400641129
@SRR034130.2470 FI5LW4G02QCUKX length=474	449	0.472160356347439	37.2182628062361	40	4.9916470954407
@SRR034130.2471 FI5LW4G02QGHC8 length=530	414	0.35024154589372	31.9589371980676	36	9.39402493272849
@SRR034130.2472 FI5LW4G02POI06 length=350	213	0.422535211267606	35.8732394366197	37	4.23795600028176
@SRR034130.2476 FI5LW4G02TASRU length=474	444	0.43018018018018	36.8558558558559	40	5.96846013822775
@SRR034130.2477 FI5LW4G02S0L44 length=396	372	0.306451612903226	34.8682795698925	40	8.15459549946562
@SRR034130.2478 FI5LW4G02QQ127 length=413	393	0.361323155216285	36.7811704834606	40	5.84562907125644
@SRR034130.2481 FI5LW4G02S7JUK length=426	423	0.349881796690307	36.9078014184397	40	5.50041020773569
@SRR034130.2482 FI5LW4G02Q05LT length=525	514	0.272373540856031	33.0642023346304	37.5	8.58995302823054
@SRR034130.2483 FI5LW4G02RM6ZE length=425	402	0.447761194029851	25.6542288557214	25	8.61781166148236
@SRR034130.2485 FI5LW4G02RWETF length=377	355	0.473239436619718	37.4197183098592	40	4.93301513665889
@SRR034130.2486 FI5LW4G02ROL6Y length=421	401	0.498753117206983	38.8154613466334	40	3.25819894253362
@SRR034130.2488 FI5LW4G02PPEAS length=447	423	0.550827423167849	37.1536643026005	40	4.73591997006597
@SRR034130.2489 FI5LW4G02QOCAW length=394	387	0.496124031007752	39.2093023255814	40	2.86123207619631
@SRR034130.2491 FI5LW4G02PM9JA length=396	376	0.398936170212766	32.2340425531915	38	10.05019459252
@SRR034130.2493 FI5LW4G02PR8AQ length=486	423	0.359338061465721	34.8770685579196	39	7.25101848786792
@SRR034130.2494 FI5LW4G02Q1TRY length=473	399	0.591478696741855	34.7619047619048	38	7.18533909222828
@SRR034130.2496 FI5LW4G02T4D5L length=425	375	0.594666666666667	32.3626666666667	35	8.00111578671637
@SRR034130.2497 FI5LW4G02QYTDL length=403	247	0.404858299595142	25.2186234817814	25	8.46037976333047
@SRR034130.2499 FI5LW4G02S99WZ length=382	345	0.463768115942029	31.8608695652174	36	9.34844249854675
@SRR034130.2500 FI5LW4G02TS8PP length=474	430	0.544186046511628	37.8697674418605	40	4.8585365665155
@SRR034130.2502 FI5LW4G02S96RC length=458	402	0.524875621890547	37.9800995024876	40	4.20184046957049
@SRR034130.2503 FI5LW4G02S8OZR length=437	345	0.466666666666667	32.3420289855072	33	7.81241568879346
@SRR034130.2504 FI5LW4G02QO1B5 length=478	441	0.36281179138322	36.718820861678	40	5.68273577418484
@SRR034130.2505 FI5LW4G02RXAF2 length=360	344	0.584302325581395	36.2645348837209	40	6.51325791336486
@SRR034130.2506 FI5LW4G02PZ07W length=499	423	0.534278959810875	36.8676122931442	40	5.84041043492487
@SRR034130.2507 FI5LW4G02ROX7G length=412	387	0.385012919896641	36.5529715762274	40	6.51615451353539
@SRR034130.2508 FI5LW4G02SFGPA length=512	506	0.326086956521739	32.5592885375494	36	9.06726473584227
@SRR034130.2509 FI5LW4G02PJY62 length=407	394	0.456852791878173	38.4467005076142	40	3.22181681500755
@SRR034130.2510 FI5LW4G02Q1IO5 length=489	470	0.461702127659574	33.6	36	7.87465774123407
@SRR034130.2511 FI5LW4G02PWHBX length=450	428	0.345794392523364	35.411214953271	40	7.63107571402738
@SRR034130.2512 FI5LW4G02RNJF4 length=372	369	0.360433604336043	33.609756097561	38	8.18664820959965
@SRR034130.2514 FI5LW4G02P29NB length=493	469	0.432835820895522	34.6780383795309	40	7.9604234462099
@SRR034130.2515 FI5LW4G02QVURY length=431	418	0.344497607655502	36.0095693779904	40	6.14960600451464
@SRR034130.2518 FI5LW4G02PO71G length=453	356	0.328651685393258	30.7050561797753	32	8.85629097624901
@SRR034130.2519 FI5LW4G02P1DBU length=410	393	0.50381679389313	33.5114503816794	38	8.59938869346136
@SRR034130.2520 FI5LW4G02TN2FV length=376	359	0.534818941504178	38.5431754874652	40	3.39860338549697
@SRR034130.2523 FI5LW4G02RB1Z4 length=538	409	0.293398533007335	35.3031784841076	39	6.66576082105093
@SRR034130.2524 FI5LW4G02QOKZB length=370	346	0.38728323699422	31.728323699422	34	8.34864606357911
@SRR034130.2525 FI5LW4G02TQIRN length=516	225	0.52	34.8266666666667	37	4.47923781781805
@SRR034130.2531 FI5LW4G02QGSXG length=466	446	0.459641255605381	37.5179372197309	40	4.93448231685712
@SRR034130.2532 FI5LW4G02SR7E8 length=447	369	0.582655826558266	30.5230352303523	32	8.00578157261548
@SRR034130.2535 FI5LW4G02TVCI7 length=444	419	0.400954653937947	37.5704057279236	40	4.84364947798796
@SRR034130.2537 FI5LW4G02TE97N length=465	423	0.451536643026005	36.4066193853428	40	6.09094998499561
@SRR034130.2538 FI5LW4G02S9A79 length=458	436	0.270642201834862	34.9220183486239	39	7.38767980684045
@SRR034130.2540 FI5LW4G02R2JWS length=484	469	0.479744136460554	35.7654584221748	40	7.24099801085778
@SRR034130.2541 FI5LW4G02RYPD7 length=452	423	0.416075650118203	35.7281323877069	40	7.24090133829779
@SRR034130.2542 FI5LW4G02R0M4M length=513	451	0.379157427937916	34.0022172949002	40	8.8152642593156
@SRR034130.2543 FI5LW4G02R607G length=441	278	0.320143884892086	33.4280575539568	36	7.81881031674504
@SRR034130.2544 FI5LW4G02QI355 length=522	410	0.563414634146341	36.8439024390244	40	6.07854251529617
@SRR034130.2546 FI5LW4G02P09RM length=499	417	0.546762589928058	33.8177458033573	40	9.01763079188155
@SRR034130.2547 FI5LW4G02QNZQZ length=429	385	0.441558441558442	33.5428571428571	39	8.80688988938828
@SRR034130.2551 FI5LW4G02TJNYW length=368	340	0.567647058823529	25.0470588235294	26	7.54519266333956
@SRR034130.2553 FI5LW4G02QIDME length=416	397	0.47103274559194	37.1234256926952	40	6.32354749183236
@SRR034130.2554 FI5LW4G02RKEHC length=478	379	0.477572559366755	27.401055408971	28	7.85130319412822
@SRR034130.2555 FI5LW4G02T0MKV length=679	224	0.321428571428571	36.2723214285714	37	2.84454350830846
@SRR034130.2558 FI5LW4G02PT2FG length=445	386	0.366233766233766	24.3471502590674	24	9.13043744635381
@SRR034130.2559 FI5LW4G02TQD35 length=468	203	0.45320197044335	24.9408866995074	24	7.9631859141264
@SRR034130.2563 FI5LW4G02S0I6K length=458	425	0.515294117647059	38	40	5.06746931742254
@SRR034130.2564 FI5LW4G02TMG3N length=468	407	0.574938574938575	38.5970515970516	40	3.28974989014298
@SRR034130.2565 FI5LW4G02TRN61 length=492	410	0.412195121951219	32.5195121951219	36	8.82765490965795
@SRR034130.2566 FI5LW4G02R5GD2 length=366	350	0.388571428571429	35.0285714285714	40	7.25778196830601
@SRR034130.2567 FI5LW4G02TUNTJ length=427	263	0.479087452471483	30.0912547528517	32	7.17922412984919
@SRR034130.2568 FI5LW4G02T342Q length=442	272	0.3125	33.2720588235294	37	6.47386675234781
@SRR034130.2570 FI5LW4G02QEE3Q length=357	354	0.516949152542373	36.4265536723164	40	5.98217143335241
@SRR034130.2571 FI5LW4G02PXIPU length=377	250	0.448	25.816	27	8.30385210847095
@SRR034130.2572 FI5LW4G02T5FUP length=571	241	0.62655601659751	36.5933609958506	37	1.98551984963779
@SRR034130.2573 FI5LW4G02SK83K length=453	353	0.26628895184136	29.6458923512748	35	10.303179196015
@SRR034130.2574 FI5LW4G02S6HZ6 length=498	423	0.465721040189125	35.5413711583924	39	6.42842952612389
@SRR034130.2575 FI5LW4G02PQQHU length=495	423	0.522458628841608	36.8652482269504	40	5.86242738592972
@SRR034130.2578 FI5LW4G02SLLY3 length=525	391	0.49616368286445	36.6010230179028	40	6.68940217918264
@SRR034130.2580 FI5LW4G02TF8QN length=483	464	0.4375	35.3448275862069	39	6.78023228674491
@SRR034130.2582 FI5LW4G02TQYKP length=519	405	0.508641975308642	37.4864197530864	40	4.32674600155649
@SRR034130.2584 FI5LW4G02TM0CM length=463	399	0.508771929824561	34.2781954887218	38	7.03153705234296
@SRR034130.2586 FI5LW4G02S6MJK length=449	420	0.521428571428571	33.9523809523809	38	7.791288143081
@SRR034130.2587 FI5LW4G02R8YKW length=911	265	0.343396226415094	32.0490566037736	35	7.42241748378532
@SRR034130.2588 FI5LW4G02P0UEW length=450	425	0.357647058823529	35.2870588235294	40	7.4752703654534
@SRR034130.2589 FI5LW4G02PRM5E length=520	379	0.414248021108179	32.509234828496	36	9.0156709068009
@SRR034130.2591 FI5LW4G02TJUEL length=527	219	0.589041095890411	26.4474885844749	27	7.13376327938103
@SRR034130.2592 FI5LW4G02TO34K length=381	376	0.481382978723404	38.0345744680851	40	4.96186807077468
@SRR034130.2593 FI5LW4G02SGYE7 length=433	410	0.536585365853659	36.1560975609756	40	6.80967414751605
@SRR034130.2594 FI5LW4G02P3K3H length=550	282	0.25177304964539	33.3829787234043	35	5.67714977165433
@SRR034130.2595 FI5LW4G02T3R80 length=436	252	0.388888888888889	31.2222222222222	33	6.40454132813016
@SRR034130.2597 FI5LW4G02T08F6 length=385	355	0.633802816901408	29.712676056338	31	9.63437421669443
@SRR034130.2598 FI5LW4G02SFTCP length=471	466	0.497854077253219	35.3111587982833	39	7.05399787114561
@SRR034130.2599 FI5LW4G02P76UW length=439	417	0.342925659472422	33.8057553956835	39	8.47440521328022
@SRR034130.2600 FI5LW4G02PX9VO length=437	423	0.534278959810875	37.0070921985816	40	5.89862597933501
@SRR034130.2604 FI5LW4G02TSVYM length=425	401	0.476309226932668	35.2518703241895	39	6.95729133665842
@SRR034130.2606 FI5LW4G02QEUUU length=497	480	0.358333333333333	35.8604166666667	40	6.22434574819242
@SRR034130.2607 FI5LW4G02SUG42 length=681	221	0.524886877828054	31.4524886877828	33	6.68810039997148
@SRR034130.2612 FI5LW4G02POR5D length=473	268	0.388059701492537	29.6977611940299	33	8.57190748697336
@SRR034130.2615 FI5LW4G02ROX5R length=409	383	0.258485639686684	33.621409921671	39	8.94282368098107
@SRR034130.2616 FI5LW4G02SO4A1 length=481	455	0.30989010989011	31.5296703296703	35	9.57641990375402
@SRR034130.2617 FI5LW4G02TSPM5 length=542	417	0.378896882494005	32.1462829736211	36	9.29434235717759
@SRR034130.2619 FI5LW4G02PVK7S length=483	384	0.46875	30.9010416666667	33	7.7927193012401
@SRR034130.2620 FI5LW4G02RJWNS length=450	423	0.515366430260047	37.2033096926714	40	5.31886461319814
@SRR034130.2621 FI5LW4G02PU32M length=444	431	0.450116009280742	37.6078886310905	40	4.43472900476541
@SRR034130.2623 FI5LW4G02P3Y1O length=420	401	0.314214463840399	34.9052369077307	40	7.87819760517814
@SRR034130.2624 FI5LW4G02TWQYA length=444	423	0.515366430260047	35.0898345153664	40	7.09091039021953
@SRR034130.2625 FI5LW4G02R4Q0B length=462	457	0.479212253829322	38.0634573304158	40	4.49394322838548
@SRR034130.2626 FI5LW4G02P7ONX length=499	401	0.526184538653367	36.1296758104738	40	6.96549654688293
@SRR034130.2630 FI5LW4G02TJRA8 length=395	394	0.441624365482233	35.9822335025381	40	6.42293830537085
@SRR034130.2633 FI5LW4G02SKK34 length=399	393	0.363867684478371	36.2137404580153	40	6.66854591314565
@SRR034130.2634 FI5LW4G02QIWW8 length=204	202	0.405940594059406	37.980198019802	40	5.14076517915959
@SRR034130.2636 FI5LW4G02RJYFB length=454	449	0.516703786191537	35.8129175946548	40	7.92406555412942
@SRR034130.2637 FI5LW4G02PJWLJ length=486	204	0.259803921568627	30.171568627451	32	7.02318296822169
@SRR034130.2639 FI5LW4G02PWOMX length=396	381	0.556430446194226	38.0734908136483	40	4.41765067869726
@SRR034130.2642 FI5LW4G02PPK4C length=453	221	0.524886877828054	23.9954751131222	23	8.572947799782
@SRR034130.2643 FI5LW4G02TNI5X length=438	346	0.358381502890173	27.528901734104	27	10.0168280123
@SRR034130.2644 FI5LW4G02RDXSU length=388	370	0.4	37.8702702702703	40	4.61990889437645
@SRR034130.2645 FI5LW4G02PK1R6 length=455	405	0.533498759305211	22.6296296296296	20	10.2937600588713
@SRR034130.2647 FI5LW4G02TZ2ZT length=489	423	0.486997635933806	31.2269503546099	33	7.80846131870908
@SRR034130.2649 FI5LW4G02POOYB length=420	388	0.404639175257732	35.0412371134021	39	6.96119554579788
@SRR034130.2652 FI5LW4G02PJ7YI length=486	459	0.435729847494553	35.5294117647059	40	6.93455887987577
@SRR034130.2653 FI5LW4G02QOCA7 length=437	419	0.307875894988067	35.1073985680191	40	7.72743931299228
@SRR034130.2654 FI5LW4G02Q7H1C length=383	377	0.403183023872679	36.9602122015915	40	6.35610009876253
@SRR034130.2658 FI5LW4G02PPN2I length=475	459	0.490196078431373	37.6797385620915	40	4.42006183852577
@SRR034130.2661 FI5LW4G02PW4JZ length=422	418	0.354066985645933	38.2942583732057	40	4.15780051038556
@SRR034130.2664 FI5LW4G02SUNDM length=488	436	0.229357798165138	33.7660550458716	37.5	7.4627253988454
@SRR034130.2665 FI5LW4G02TGLC0 length=425	408	0.409313725490196	37.8921568627451	40	4.29937853401785
@SRR034130.2668 FI5LW4G02QIPRF length=512	407	0.511056511056511	30.8624078624079	33	8.8627041154029
@SRR034130.2670 FI5LW4G02S519I length=457	413	0.322033898305085	34.7796610169492	40	7.9413733424656
@SRR034130.2671 FI5LW4G02T2MO6 length=486	401	0.521197007481297	28.568578553616	31	9.54913138586118
@SRR034130.2673 FI5LW4G02PV2FN length=866	319	0.564263322884012	21.3291536050157	17	10.7487660358732
@SRR034130.2674 FI5LW4G02SJ47Z length=490	418	0.497607655502392	31	35	9.77026271771345
@SRR034130.2675 FI5LW4G02TU2VP length=459	243	0.563786008230453	30.0905349794239	32	7.2852188831513
@SRR034130.2677 FI5LW4G02PUR75 length=547	376	0.617021276595745	36.7526595744681	40	5.94373560211097
@SRR034130.2681 FI5LW4G02PXJAT length=466	313	0.568690095846645	26.5750798722045	25	8.20617450909547
@SRR034130.2682 FI5LW4G02PUUI8 length=370	230	0.478260869565217	37.4478260869565	39	4.3256490605399
@SRR034130.2683 FI5LW4G02QEX1F length=405	398	0.550251256281407	36.4120603015075	40	6.10496393612133
@SRR034130.2684 FI5LW4G02R3ZKE length=374	357	0.481792717086835	37.3837535014006	40	5.41907413894083
@SRR034130.2686 FI5LW4G02Q2Z7P length=484	423	0.281323877068558	32.2695035460993	38	9.97428881829048
@SRR034130.2688 FI5LW4G02QG8B7 length=434	429	0.347319347319347	35.0512820512821	39	7.19794749347752
@SRR034130.2689 FI5LW4G02T2V6L length=462	442	0.504524886877828	36.6221719457014	40	6.45899374985122
@SRR034130.2690 FI5LW4G02TUNBR length=436	418	0.5	35.7751196172249	39	5.70809960186349
@SRR034130.2692 FI5LW4G02TZQUU length=500	400	0.505	30.7125	33	8.46989915697485
@SRR034130.2695 FI5LW4G02SZT28 length=450	424	0.525943396226415	35.9575471698113	40	6.10453380500862
@SRR034130.2696 FI5LW4G02RC3TV length=459	436	0.461009174311927	34.5206422018349	39	7.30466930186557
@SRR034130.2697 FI5LW4G02SESPH length=316	284	0.471830985915493	22.9119718309859	22.5	8.32739938698994
@SRR034130.2698 FI5LW4G02PWRRD length=442	227	0.497797356828194	35.7224669603524	37	5.50523299664554
@SRR034130.2701 FI5LW4G02PVOL8 length=458	433	0.369515011547344	37.5057736720554	40	4.63137337787872
@SRR034130.2703 FI5LW4G02P6GTB length=441	413	0.343825665859564	36.5641646489104	40	5.70290967227314
@SRR034130.2704 FI5LW4G02QIZCS length=399	381	0.477690288713911	39.2073490813648	40	2.39990099717521
@SRR034130.2707 FI5LW4G02SMHQW length=362	335	0.564179104477612	34.4149253731343	38	7.20057494650825
@SRR034130.2711 FI5LW4G02PZ52Z length=450	422	0.462085308056872	36.1919431279621	40	6.14153195404871
@SRR034130.2713 FI5LW4G02PNTP6 length=488	464	0.372844827586207	32.8706896551724	36	8.92447811776892
@SRR034130.2714 FI5LW4G02QWLYR length=538	369	0.474254742547426	35.8590785907859	39	6.46450847326166
@SRR034130.2715 FI5LW4G02RXP2H length=454	451	0.46119733924612	36.8226164079823	40	6.34766961834352
@SRR034130.2716 FI5LW4G02P33L6 length=448	419	0.52744630071599	35.7494033412888	40	6.74495866158541
